date,rating,review
7년 전,별표 5개,"조선의 으뜸 궁궐, 경복궁 북악산을 뒤로 자리 잡은 조선 왕조 제일의 법궁으로 태조 이성계가 창건하고 임진왜란으로 불타버렸으나 고종 때 다시 중건하였느데 역사 중에서 조선역사에 대하여 중점으로 관심있어 하는 아들녀석에게는 좋은 역사 학습자료 입니다"
4년 전,별표 5개,눈 덮힌 경복궁 보고싶어 다녀왔습니다. 정말 고즈넉하고 좋아요. 데이트 코스 추천합니다
3년 전,별표 4개,처음가는 경복궁 야간개장이었습니다. 경회루는 정말 예뻤습니다만... 그게 거의 전부 였습니다. 뒤쪽에는 입장이 제한 되는 점이 아쉬웠습니다.
2년 전,별표 5개,우연치않게 10시반인가 갔는ㄷ 문이 깁자기 닫기더니 수문장 교대식한다해서 이거 봤습니다. 일부러 보러더 갈텐데. 프랑스 아저시 좋아서 죽을라합니다. 사진다가가서 찍을라다 제압당하니 쏘뷰리풀원더풀 남발합니다. 제가 영국가서 왕실호위대보는느낌일까요
3년 전,별표 5개,"Gyeongbokgung is a palace of the Joseon Dynasty and is a well-preserved palace. It is a well-preserved place where the king discussed politics and the space where the king and queen lived. Various cultural assets are located here, and old trees silently guard the palace, and several museums are located inside the palace. The back gate is connected to the Blue House, which was opened as a national product, and is recommended as a tourist course. 경복궁은 조선시대 궁전으로 궁궐이 잘 보존된 곳입니다. 왕을 중심으로 정치를 논하던 장소와 왕과 왕비가 거주한 공간이 잘 보존된 곳입니다. 다양한 문화재가 이곳에 있고 오래된 나무들이 궁궐을 말없이 지키고 있는 곳으로 궁궐 내에 여러 박물관이 위치하고 있습니다. 후문 쪽으로는 국민품으로 개방된 청와대와 연결이 되어 관광코스로 추천할 만한 곳입니다."
4년 전,별표 5개,지금도 저렇게 못사는데.. 500년전에 사람들은 저런 집을 지어놓고 저기서 살았다고 생각하니.. 놀랍기도하면서 그당시사람은 지금하나도 남아있지않고 세상에 없는데.. 건물만 덩그러니 남아있다. 세월의 덧없음.. 인생무상
1년 전,별표 5개,여름에 가면 디집니다 그늘 없는 땡볕이 이렇게 무서운 건줄 몰랐어요.. 한복입은 분들 진짜 존경합니다 전 절대 이 날씨에 못 입어요 나갈 때 쯤에 비타민D를 너무 많이 섭취해서 배부르더라구요 그래도 왕이 살던 궁도 보고 여러 한옥도 볼 수 있어서 재밌었습니다 겨울에 한번 더 와서 천천히 구경하고 싶어요    
3년 전,별표 5개,경회루를 어렵사리 예약해서 다녀왔어요. 해설사님과 동행해야만 경회루에 올라갈수 있어요. 별도의 입장료는 없으니 온라인에서 예매만 하면 입장 가능해요.
4년 전,별표 5개,걷기 너무 좋았습니다. 설명보면서 여기저기 구경하는데 시간가는 줄 몰랐네요. 궁은 멋있고 주변 풍경은 예쁘고 사진은 막찍어도 잘나옵니다.ㅋㅋ
4년 전,별표 5개,"서울에 오면 꼭 가봐야 할 명소. 실제로 창경궁과 창덕궁, 덕수궁을 포함하면 중국 베이징의 자금성보다 규모가 훨씬 큽니다. 봄, 가을 추천해요.  A must-visit attraction when you come to Seoul. In fact, Changgyeonggung Palace, Changdeokgung Palace, and Deoksugung Palace are much larger than the Forbidden City in Beijing, China. I recommend spring and fall."
4년 전,별표 5개,서울에서 제일 좋아하는 궁궐입니다. 창경궁이나 창덕궁이 유선적이라면 경복궁은 직선에 가까워요.  )
3년 전,별표 5개,서울 최고의 명소 한복 빌릴때는 경북궁 앞보단 길건너편이 훨씬   싸고 종류도 많다
6년 전,별표 5개,2019년도 8월 25일까지 광복절 74주년 기념으로 경복궁을 무료 개방한다. 한복을 입으면 무료 혜택은 그 후에도 계속 된다.
2년 전,별표 5개,너무 너무 아름다운 경복궁! 야간개장으로 잘 다녀왔습니다. 한복 입으면 무료입장 가능합니다  
2년 전,별표 5개,"대한민국에서 가장 오래된 조선시대의 궁궐입니다. 두번 불에타고, 아직 모두 재건되진 않았지만, 한복입고 사진 찍기 좋습니다"
4년 전,별표 5개,경복궁은 올 때마다 새로운걸 보여줘서 좋네요. 아직도 공사증인 곳이 있으니 다음에 올때는 다른걸 볼 수 있겠네요.
6년 전,별표 4개,다른 궁에 비해서 넓습니다. 너~무 넓은것에 비해서 시설이 별루 없습니다. 또한 건축물들이 최신에 복원되어 옛것의 가치가 떨어 집니다. 경복궁 주변엔 한복 대여점들이 많습니다. 아쉽게도 전통 한복이 아니라 국적없는 중국 한복이라서 아쉽습니다.
4년 전,별표 5개,태조가 조선을 건국하고 한양 천도를 단행 하면서 조선 시대에 가장 먼저 지은 궁궐이다. 경복궁을 중심으로 북촌 서촌 삼청동일대가 맛집도 많고 거리 감성도 정말 좋다.
4년 전,별표 5개,우리나라 수도 서울 중심부에 이렇게 아름다운 궁궐이 있어 시민들의 휴식처이자 해외 관광객들의 방문 코스가 되고 있다는 사실이 무척 자랑스럽습니다. 속히 복원 사업을 마쳐 더욱 더 아름다운 명소로 거듭나길 바랍니다.
6년 전,별표 5개,"어머니랑 야간개장 다녀왔습니다! 옥션티켓에서 예매하구 광화문 지나서 있는 매표소에서 티켓 교환하면 되구요, 근정전이랑 경회루 외에 다른 궁은 출입못하게 막아놓은 것 같아요. 기념품점에서 선물도 사고 커피도 마실 수 있어요. 조명 이뻐서 사진찍기 정말 좋습니다ㅎㅎ 대신 금요일 토요일쯤에 갈 때는 광화문광장에 시위 엄청크게 해서 오고가기 불편했어요...궁안에 들어와도 밖에소리 엄청 커서 조용하고 느긋하게 즐기지는 못했습니다   어휴 암튼 야간개장 추천!!!"
5년 전,별표 5개,도심 속에서 잠시 현실을 잊고 돌아다니기 좋은  곳입니다 특히 가을 하늘과 궁궐이 조화롭게 어우러져 더 아름다우니 가을에 한번쯤 가보시면 좋을 것 같습니다.
1년 전,별표 5개,야간에 경복궁을 보니 더욱 웅장합니다. 추천드립니다.
6년 전,별표 5개,경복궁을 다녀오다... 외국인이 많이 찾는곳이라는 느낌이 들 정도로 인산인해 하였고 해설자 분들도 분주하게 설명 하는 모습들이  아름답고  가을 하늘과 북악산의 모습이 한데 어우러져  아름답고 멋진 풍경을 만들어 줍니다
2년 전,별표 5개,광화문의 보수. 궁궐 복원? 아직도 진행중인 부속건물이 정치적 정권에 따라 했다 안했다 하여 언제까지...  당리당략을 일삼는 그들에게 무엇을 기대하랴?
2년 전,별표 4개,경복궁 야경을 보고왔습니다. 향원정의 반영을 사진에 담고싶어서 먼저 갔었는데 길을 막아놓고 그곳은 밤에는 오픈하지 않는답니다. 할 수 없이 경회루의 반영만 사진에 담고 왔습니다. 조금 아쉬웠습니다.
2년 전,별표 5개,수십년 전에 한두번 와보고 안에 들어가서 제대로 구경한건 처음이라 외국인들이 이렇게 많이 오는 곳인지 꿈에도 몰랐다 전엔 끽해서 일본 중국인이었지만 이젠 진짜 다양한 외국인들이 오더라 특히 한복 체험을 하는 관광객들이 많아 내가 다 기분이 좋았다  재밌는 스토리를 더 만들어서 경복궁의 세계의 명소가 되길...
9개월 전,별표 5개,날씨가 좋아 하늘은 높고 구름도 아름다워 내마음도 덩달아 높고 아름다워지더라..
7년 전,별표 5개,"날씨 좋은 날가면 아주 좋다. 북한산 밑에 시원하게 내려 앉은 궁궐을 거닐면 절로 기분이 좋아진다. 주변에 한복대여점이 많다. 한복을 대여했다면 힘들게 매표소에 줄서지말고 바로 프리패스로 들어갈 수 있다. 광화문,긍정전,경회루가 특히 압권이다."
1년 전,별표 5개," 한국에 오시면 꼭 들러봐야할 관광스팟이라 할수 있습니다.   경복궁은 1395년 태조 이성계에 의해 건립된 조선 왕조의 법궁으로, 한국의 정치와 문화 중심지였습니다¹². 임진왜란 때 소실되었으나 1867년 고종 때 재건되었습니다². 경복궁은 조선시대 건축 기술과 예술성을 보여주는 대표적인 궁궐로, 근정전, 사정전, 교태전 등 웅장한 건축물과 아름다운 정원을 자랑합니다³. 또한, 유네스코 세계문화유산으로 등재되어 그 가치를 인정받고 있습니다⁴. 경복궁은 한국의 역사와 왕실 문화를 체험할 수 있는 장소로, 다양한 문화 체험 프로그램을 통해 전통을 직접 경험할 수 있습니다."
5년 전,별표 5개,휴일이라 사람이 너무 많았어요. 한복 입고 가면 입장료가 무료입니다. 생과방은 점심시간 즈음에 예약이 마감 되었네요. 궁 내부는 아주 깨끗했습니다.
수정일: 7년 전,별표 5개,저렴하게 한복을 빌려서 고궁산책하기 좋습니다. 머리도 땋아주십니다. 다만 사이즈가 다양하지 않아 전통한복을 못입기도 할수있습니다.
9년 전,별표 5개,야간개장때 간다면 경회루 앞에서 펼쳐지는 미디어 파사드 공연을 놓치지 마세요. 15분간 펼쳐지는 공연이 아주 매력적이었어요. 하루에 서너번씩 진행되니 시간 맞춰가서 기다리는 것을 추천합니다.
6년 전,별표 5개,"직장인 커리어 생각정리 책,  불안과불만사이 를 가지고 경복궁에 갔습니다. 인간이 만든 건축물의 아름다움은 그대로이지만 날씨는 항상 변화하죠. 이날은 날씨도 좋아서 모든 장면이 완벽하게 아름다웠습니다. 이직, 퇴사 등 커리어 고민을 하는 분들은  불안과불만사이 를 꼭 한번 읽어보시기 바랍니다."
5년 전,별표 5개,"산책하기좋고, 주변 삼청동  다녀오기도 좋습니다. 주차비는 조금 나오지만 주변 교통상황을 고려했을때 경복궁주차장에 주차하고 주변 관광하기 좋을것 같습니다."
7년 전,별표 4개,넓습니다. 저는 걷는 것 싫어하는데 너무 넓네요. 여름에 오면 힘들 듯. 궁궐이라는 것의 기대치는 만족되는 것 같습니다. 옆에 국립민속박물관이 있는데 거기까지 돌아보니 2시간 조금 넘더군요. 적당히 괜찮았던 것 같습니다.
6년 전,별표 5개,걷는곳인줄만알았는데 공연도있고 쉴곳도 있고 다음엔 한복입고 가봐야겠어요ㅎㅎ 한복입장객은 입장료 무료!  Here is good place if you want know about Korean traditional building and kings life if you wear traditional clothes 'Han  bok' entrance fee is free
6년 전,별표 5개,"처음 가 본 경복궁..규모도 놀랍고, 외국 관광객들도 많고, 추운날인데도 한복 입고 다니는 외국인들이..고맙더라구요~웰컴투코리아~환영한다고~"
4년 전,별표 5개,25세 이하로 무료 입장했는데 역시 조선의 법궁인 이유가 있다. 아침 일찍가서 둘러보니 너무 좋음. 사람이 별로 없는 곳은 고즈넉하고 마치 조선시대에 들어온 느낌. 취향교와 향원정을 특히 추천한다.
수정일: 7년 전,별표 4개,주간엔 최고.  야간개장엔 그냥 덕수궁에 가세요. 아직 야간개장은 욕심인 듯 싶음. 중요건물만 조명이 제대로 있고 그나마 하늘을 향해 쏘는 조명이라 눈이 부셔 걷기 어렵고 나머지 건물들과 길에는 아직 조명이 부실함.
8년 전,별표 5개,9월 야간개장 때 다녀왔습니다 ㅎㅎ 날씨도 딱 좋고 사진 찍으면서 산책을 하니 1시간 반 정도 걸었더군요~ 마침 공연도 해서 오고무 공연도 관람했는데 사람이 많아서 앉을 수는 없어서 서서만 잠깐 보았네요   다 좋았지만 야간에는 통제된 구역이 있어서 조금 아쉬웠어요 ㅠ 
3년 전,별표 5개,궁궐도 아름답고 한복입은 사람들 구경하는 것도 재밌어요~ 광화문 쪽 입구로 들어오면 무료로 짐을 보관할 수 있는 장소도 있어 편했어요!
11개월 전,별표 5개,경북궁 바닥면이 돌 대리석이 많습니다. 운동화 추천드립니다.
수정일: 7년 전,별표 5개,우리나라 고궁의 대표적입니다. 역사적으로 보면 복원한 건축물이지만 그 형세만으로도 옛 조선을 옅보기에는. 충분합니다.
2년 전,별표 5개,"조선최고 궁궐..웅장하고 이쁨 처마위 마루에 잡상, 어처구니 갯수가 다 다른것도 또 하나의 재미~~ 간만에 솟대로 봄..."
1년 전,별표 5개,해설사와 함께한 경복궁투어 100프로 만족이요 날좋은 5월의 평일 낮 한국인보다 외국인이 훨씬 많네요!!!
7년 전,별표 5개,역사가 깊고 유지가 잘 되어있으며 늘 멋있고 아름다운곳입니다. 낮에는 문화해설을 꼭 듣길 권합니다. 야간개장은 개장하는 날을 확인해야하며 따로 티켓예약을 해야합니다. 야간개장에는 문화해설이 없습니다.
